game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas,,,,,,
,,,20150219,7:00p,Temple,SMU,TEM,SMU,58,67,-9,7.5,0,52%,285,-315,124.5,124.5,50%,50%,,,,,,
,,,20150219,7:00p,SMU,Temple,SMU,TEM,67,58,9,-7.5,1,48%,-315,285,124.5,124.5,50%,50%,,,,,,
,,,20150219,7:30p,Troy,Georgia Southern,TROY,GASO,65,62,3,11,1,52%,540,-660,125.5,125.5,48%,44%,,,,,,
,,,20150219,7:30p,Georgia Southern,Troy,GASO,TROY,62,65,-3,-11,0,48%,-660,540,125.5,125.5,52%,56%,,,,,,
,,,20150219,8:00p,Rutgers,Iowa,RUTG,IOWA,47,81,-34,14.5,0,48%,1100,-1400,128,128,47%,46%,,,,,,
,,,20150219,8:00p,Iowa,Rutgers,IOWA,RUTG,81,47,34,-14.5,1,52%,-1400,1100,128,128,53%,54%,,,,,,
,,,20150219,8:00p,Rice,Florida International,RICE,FIU,56,60,-4,4,0,55%,155,-165,122.5,122.5,47%,52%,,,,,,
,,,20150219,8:00p,Florida International,Rice,FIU,RICE,60,56,4,-4,1,45%,-165,155,122.5,122.5,53%,48%,,,,,,
,,,20150219,8:00p,Western Kentucky,UAB,WKU,UAB,66,71,-5,4,0,54%,165,-175,142,142,59%,60%,,,,,,
,,,20150219,8:00p,UAB,Western Kentucky,UAB,WKU,71,66,5,-4,1,46%,-175,165,142,142,41%,40%,,,,,,
,,,20150219,8:00p,Milwaukee,Illinois-Chicago,MILW,UIC,71,60,11,1,1,41%,103,-113,135,135,44%,NaN,,,,,,
,,,20150219,8:00p,Illinois-Chicago,Milwaukee,UIC,MILW,60,71,-11,-1,0,59%,-113,103,135,135,56%,63%,,,,,,
,,,20150219,8:15p,Appalachian State,Texas-Arlington,APP,UTA,68,81,-13,10,0,51%,450,-525,139.5,139.5,45%,61%,,,,,,
,,,20150219,8:15p,Texas-Arlington,Appalachian State,UTA,APP,81,68,13,-10,1,49%,-525,450,139.5,139.5,55%,39%,,,,,,
,,,20150219,9:00p,Arkansas State,Arkansas-Little Rock,ARST,UALR,57,70,-13,5.5,0,66%,200,-220,133,133,45%,54%,,,,,,
,,,20150219,9:00p,Arkansas-Little Rock,Arkansas State,UALR,ARST,70,57,13,-5.5,1,34%,-220,200,133,133,55%,46%,,,,,,
,,,20150219,9:00p,Ole Miss,Mississippi State,MISS,MSST,71,65,6,-5.5,1,45%,-215,195,138,138,54%,47%,,,,,,
,,,20150219,9:00p,Mississippi State,Ole Miss,MSST,MISS,65,71,-6,5.5,0,55%,195,-215,138,138,46%,53%,,,,,,
,,,20150219,9:00p,Santa Clara,Pepperdine,SCU,PEPP,55,64,-9,6.5,0,44%,255,-280,121.5,121.5,44%,49%,,,,,,
,,,20150219,9:00p,Pepperdine,Santa Clara,PEPP,SCU,64,55,9,-6.5,1,56%,-280,255,121.5,121.5,56%,51%,,,,,,
,,,20150219,9:00p,USC,Arizona,USC,ARIZ,57,87,-30,24,0,54%,4000,-10000,139,139,59%,51%,,,,,,
,,,20150219,9:00p,Arizona,USC,ARIZ,USC,87,57,30,-24,1,46%,-10000,4000,139,139,41%,49%,,,,,,
,,,20150219,9:00p,Connecticut,Memphis,CONN,MEM,72,75,-3,2,0,52%,125,-135,124.5,124.5,48%,69%,,,,,,
,,,20150219,9:00p,Memphis,Connecticut,MEM,CONN,75,72,3,-2,1,48%,-135,125,124.5,124.5,52%,31%,,,,,,
,,,20150219,10:00p,San Diego,BYU,USD,BYU,62,75,-13,11,0,43%,568,-700,145,145,31%,42%,,,,,,
,,,20150219,10:00p,BYU,San Diego,BYU,USD,75,62,13,-11,1,57%,-700,568,145,145,69%,58%,,,,,,
,,,20150219,10:00p,Cal Poly,Cal State Fullerton,CP,CSF,65,54,11,-3.5,1,58%,-155,145,127.5,127.5,58%,NaN,,,,,,
,,,20150219,10:00p,Cal State Fullerton,Cal Poly,CSF,CP,54,65,-11,3.5,0,42%,145,-155,127.5,127.5,42%,56%,,,,,,
,,,20150219,10:00p,UC Davis,Long Beach State,UCD,LBSU,65,58,7,6.5,1,57%,270,-300,136,136,60%,61%,,,,,,
,,,20150219,10:00p,Long Beach State,UC Davis,LBSU,UCD,58,65,-7,-6.5,0,43%,-300,270,136,136,40%,39%,,,,,,
,,,20150219,10:30p,Hawaii,UC Irvine,HAW,UCI,60,75,-15,6.5,0,53%,245,-265,137,137,60%,80%,,,,,,
,,,20150219,10:30p,UC Irvine,Hawaii,UCI,HAW,75,60,15,-6.5,1,47%,-265,245,137,137,40%,20%,,,,,,
,,,20150219,11:00p,San Francisco,Loyola Marymount,SF,LMU,72,45,27,-2.5,1,60%,-145,135,138.5,138.5,59%,63%,,,,,,
,,,20150219,11:00p,Loyola Marymount,San Francisco,LMU,SF,45,72,-27,2.5,0,41%,135,-145,138.5,138.5,41%,37%,,,,,,
,,,20150219,11:00p,Gonzaga,Pacific,GONZ,PAC,86,74,12,-16.5,1,65%,-3500,1750,133,133,75%,85%,,,,,,
,,,20150219,11:00p,Pacific,Gonzaga,PAC,GONZ,74,86,-12,16.5,0,35%,1750,-3500,133,133,25%,15%,,,,,,
,,,20150219,11:00p,Utah,Oregon State,UTAH,ORST,47,37,10,-7.5,1,47%,-315,285,112.5,112.5,53%,57%,,,,,,
,,,20150219,11:00p,Oregon State,Utah,ORST,UTAH,37,47,-10,7.5,0,53%,285,-315,112.5,112.5,47%,43%,,,,,,
,,,20150219,7:00p,Quinnipiac,Rider,QUIN,RID,83,94,-11,3,0,48%,135,-145,130,130,37%,47%,,,,,,
,,,20150219,7:00p,Rider,Quinnipiac,RID,QUIN,94,83,11,-3,1,52%,-145,135,130,130,63%,53%,,,,,,
,,,20150219,7:00p,UNC Greensboro,Wofford,UNCG,WOF,62,77,-15,11.5,0,46%,,,125,125,43%,16%,,,,,,
,,,20150219,7:00p,Wofford,UNC Greensboro,WOF,UNCG,77,62,15,-11.5,1,54%,,,125,125,57%,84%,,,,,,
,,,20150219,7:00p,Citadel,Furman,CIT,FUR,62,56,6,5.5,1,56%,220,-240,131,131,54%,NaN,,,,,,
,,,20150219,7:00p,Furman,Citadel,FUR,CIT,56,62,-6,-5.5,0,44%,-240,220,131,131,46%,41%,,,,,,
,,,20150219,7:00p,Niagara,Fairfield,NIAG,FAIR,55,53,2,4.5,1,53%,175,-190,129,129,43%,62%,,,,,,
,,,20150219,7:00p,Fairfield,Niagara,FAIR,NIAG,53,55,-2,-4.5,0,47%,-190,175,129,129,57%,38%,,,,,,
,,,20150219,7:00p,Canisius,Siena,CAN,SIE,69,63,6,-1,1,45%,-105,-105,134,134,50%,30%,,,,,,
,,,20150219,7:00p,Siena,Canisius,SIE,CAN,63,69,-6,1,0,55%,-105,-105,134,134,50%,70%,,,,,,
,,,20150219,7:00p,Mercer,Chattanooga,MER,CHAT,61,74,-13,2.5,0,41%,130,-140,129,129,42%,47%,,,,,,
,,,20150219,7:00p,Chattanooga,Mercer,CHAT,MER,74,61,13,-2.5,1,59%,-140,130,129,129,58%,NaN,,,,,,
,,,20150219,8:00p,Oral Roberts,Nebraska-Omaha,ORU,NEOM,81,78,3,-2,1,51%,-130,120,158,158,61%,64%,,,,,,
,,,20150219,8:00p,Nebraska-Omaha,Oral Roberts,NEOM,ORU,78,81,-3,2,0,49%,120,-130,158,158,39%,36%,,,,,,
,,,20150219,8:00p,IUPUI,North Dakota State,IUPU,NDSU,48,57,-9,9.5,0,56%,435,-500,119,119,46%,55%,,,,,,
,,,20150219,8:00p,North Dakota State,IUPUI,NDSU,IUPU,57,48,9,-9.5,1,44%,-500,435,119,119,54%,45%,,,,,,
,,,20150219,8:00p,Tennessee-Martin,Eastern Illinois,UTM,EIU,75,73,2,2,1,52%,120,-130,123.5,123.5,57%,45%,,,,,,
,,,20150219,8:00p,Eastern Illinois,Tennessee-Martin,EIU,UTM,73,75,-2,-2,0,48%,-130,120,123.5,123.5,43%,55%,,,,,,
,,,20150219,8:00p,Eastern Kentucky,Belmont,EKY,BEL,61,66,-5,2,0,49%,113,-123,143,143,44%,45%,,,,,,
,,,20150219,8:00p,Belmont,Eastern Kentucky,BEL,EKY,66,61,5,-2,1,62%,-123,113,143,143,56%,55%,,,,,,
,,,20150219,8:00p,Southeast Missouri State,SIU-Edwardsville,SEMO,SIUE,72,75,-3,1,0,50%,103,-113,137.5,137.5,39%,42%,,,,,,
,,,20150219,8:00p,SIU-Edwardsville,Southeast Missouri State,SIUE,SEMO,75,72,3,-1,1,50%,-113,103,137.5,137.5,61%,58%,,,,,,
,,,20150219,8:30p,Idaho,Northern Arizona,IDHO,NAU,65,72,-7,6,0,61%,240,-260,148.5,148.5,44%,64%,,,,,,
,,,20150219,8:30p,Northern Arizona,Idaho,NAU,IDHO,72,65,7,-6,1,39%,-260,240,148.5,148.5,56%,36%,,,,,,
,,,20150219,9:00p,Idaho State,Montana,IDST,MONT,77,88,-11,11,0,49%,540,-660,127.5,127.5,39%,47%,,,,,,
,,,20150219,9:00p,Montana,Idaho State,MONT,IDST,88,77,11,-11,1,51%,-660,540,127.5,127.5,61%,53%,,,,,,
,,,20150219,9:05p,Weber State,Montana State,WEB,MTST,74,71,3,-1.5,1,48%,-118,108,129.5,129.5,59%,81%,,,,,,
,,,20150219,9:05p,Montana State,Weber State,MTST,WEB,71,74,-3,1.5,0,52%,108,-118,129.5,129.5,41%,19%,,,,,,
,,,20150219,9:00p,Eastern Washington,Southern Utah,EWU,SUU,78,75,3,-8.5,1,60%,-405,360,152.5,152.5,66%,88%,,,,,,
,,,20150219,9:00p,Southern Utah,Eastern Washington,SUU,EWU,75,78,-3,8.5,0,40%,360,-405,152.5,152.5,34%,12%,,,,,,
,,,20150219,9:00p,IPFW,Denver,IPFW,DEN,63,47,16,4,1,63%,165,-175,127.5,127.5,49%,59%,,,,,,
,,,20150219,9:00p,Denver,IPFW,DEN,IPFW,47,63,-16,-4,0,37%,-175,165,127.5,127.5,51%,41%,,,,,,
,,,20150219,10:05p,North Dakota,Portland State,UND,PRST,70,80,-10,7.5,0,59%,295,-325,145,145,NaN,65%,,,,,,
,,,20150219,10:05p,Portland State,North Dakota,PRST,UND,80,70,10,-7.5,1,41%,-325,295,145,145,NaN,35%,,,,,,
,,,20150219,10:05p,Northern Colorado,Sacramento State,UNCO,SAC,59,66,-7,5,0,46%,190,-210,142,142,37%,36%,,,,,,
,,,20150219,10:05p,Sacramento State,Northern Colorado,SAC,UNCO,66,59,7,-5,1,54%,-210,190,142,142,63%,64%,,,,,,
,,,20150220,7:00p,Cleveland State,Green Bay,CLEV,GB,66,61,5,6,1,44%,225,-245,127,127,34%,34%,,,,,,
,,,20150220,7:00p,Green Bay,Cleveland State,GB,CLEV,61,66,-5,-6,0,56%,-245,225,127,127,66%,NaN,,,,,,
,,,20150220,7:00p,Cornell,Yale,COR,YALE,51,62,-11,10.5,0,45%,500,-600,124.5,124.5,37%,57%,,,,,,
,,,20150220,7:00p,Yale,Cornell,YALE,COR,62,51,11,-10.5,1,55%,-600,500,124.5,124.5,63%,43%,,,,,,
,,,20150220,7:00p,Pennsylvania,Harvard,PENN,HARV,46,69,-23,16.5,0,44%,1250,-2000,121,121,37%,24%,,,,,,
,,,20150220,7:00p,Harvard,Pennsylvania,HARV,PENN,69,46,23,-16.5,1,56%,-2000,1250,121,121,63%,76%,,,,,,
,,,20150220,7:00p,Princeton,Dartmouth,PRIN,DART,63,56,7,3,1,58%,135,-145,128,128,64%,76%,,,,,,
,,,20150220,7:00p,Dartmouth,Princeton,DART,PRIN,56,63,-7,-3,0,42%,-145,135,128,128,36%,24%,,,,,,
,,,20150220,8:00p,Columbia,Brown,CLMB,BRWN,76,59,17,-2,1,46%,-130,120,132.5,132.5,52%,61%,,,,,,
,,,20150220,8:00p,Brown,Columbia,BRWN,CLMB,59,76,-17,2,0,54%,120,-130,132.5,132.5,48%,39%,,,,,,
,,,20150220,9:00p,Iona,Marist,IONA,MRST,72,68,4,-8.5,1,57%,-400,355,147,147,73%,75%,,,,,,
,,,20150220,9:00p,Marist,Iona,MRST,IONA,68,72,-4,8.5,0,43%,355,-400,147,147,27%,25%,,,,,,
,,,20150220,7:00p,Hartford,Albany,HART,ALBY,64,70,-6,10.5,0,52%,500,-700,122,122,37%,59%,,,,,,
,,,20150220,7:00p,Albany,Hartford,ALBY,HART,70,64,6,-10.5,1,48%,-700,500,122,122,63%,41%,,,,,,
,,,20150221,12:00p,Seton Hall,St. John's,MINN,WIS,72,85,-13,15,0,50%,1100,-1400,131.5,131.5,47%,45%,,,,,,
,,,20150221,12:00p,St. John's,Seton Hall,WIS,MINN,85,72,13,-15,1,50%,-1400,1100,131.5,131.5,53%,NaN,,,,,,
,,,20150221,12:30p,Elon,Delaware,ELON,DEL,83,75,8,5,1,49%,190,-210,141,141,42%,46%,,,,,,
,,,20150221,12:30p,Delaware,Elon,DEL,ELON,75,83,-8,-5,0,51%,-210,190,141,141,58%,54%,,,,,,
,,,20150221,2:15p,Appalachian State,Georgia State,MINN,WIS,43,87,-44,15,0,50%,1100,-1400,131.5,131.5,49%,48%,,,,,,
,,,20150221,2:15p,Georgia State,Appalachian State,WIS,MINN,87,43,44,-15,1,50%,-1400,1100,131.5,131.5,51%,52%,,,,,,
,,,20150221,2:00p,North Carolina-Wilmington,Towson,MINN,WIS,73,69,4,15,1,50%,1100,-1400,131.5,131.5,51%,48%,,,,,,
,,,20150221,2:00p,Towson,North Carolina-Wilmington,WIS,MINN,69,73,-4,-15,0,50%,-1400,1100,131.5,131.5,49%,52%,,,,,,
,,,20150221,2:00p,West Virginia,Oklahoma State,UNCW,TOWS,73,63,10,1.5,1,49%,108,-118,129,129,NaN,46%,,,,,,
,,,20150221,2:00p,Oklahoma State,West Virginia,TOWS,UNCW,63,73,-10,-1.5,0,51%,-118,108,129,129,NaN,54%,,,,,,
,,,20150221,2:00p,Dayton,Duquesne,WVU,OKST,73,83,-10,4.5,0,52%,185,-200,133.5,133.5,65%,60%,,,,,,
,,,20150221,2:00p,Duquesne,Dayton,OKST,WVU,83,73,10,-4.5,1,48%,-200,185,133.5,133.5,35%,40%,,,,,,
,,,20150221,2:00p,Iowa State,Texas,WVU,OKST,85,77,8,4.5,1,52%,185,-200,133.5,133.5,55%,58%,,,,,,
,,,20150221,2:00p,Texas,Iowa State,OKST,WVU,77,85,-8,-4.5,0,48%,-200,185,133.5,133.5,45%,42%,,,,,,
,,,20150221,3:00p,Louisiana Tech,Old Dominion,ISU,TEX,53,72,-19,3.5,0,49%,150,-160,145.5,145.5,35%,31%,,,,,,
,,,20150221,3:00p,Old Dominion,Louisiana Tech,TEX,ISU,72,53,19,-3.5,1,51%,-160,150,145.5,145.5,65%,69%,,,,,,
,,,20150221,4:15p,Clemson,Duke,LT,ODU,56,78,-22,2.5,0,41%,130,-140,126,126,48%,47%,,,,,,
,,,20150221,4:15p,Duke,Clemson,ODU,LT,78,56,22,-2.5,1,59%,-140,130,126,126,52%,53%,,,,,,
,,,20150221,5:30p,Southern Miss,Charlotte,LT,ODU,43,71,-28,2.5,0,41%,130,-140,126,126,45%,46%,,,,,,
,,,20150221,5:30p,Charlotte,Southern Miss,ODU,LT,71,43,28,-2.5,1,59%,-140,130,126,126,55%,NaN,,,,,,
,,,20150221,6:00p,Cornell,Brown,USM,CHAR,56,57,-1,13,0,47%,,,135,135,49%,80%,,,,,,
,,,20150221,6:00p,Brown,Cornell,CHAR,USM,57,56,1,-13,1,53%,,,135,135,51%,20%,,,,,,
,,,20150221,6:00p,Virginia Tech,North Carolina State,VT,NCST,53,69,-16,12.5,0,52%,700,-900,137.5,137.5,43%,84%,,,,,,
,,,20150221,6:00p,North Carolina State,Virginia Tech,NCST,VT,69,53,16,-12.5,1,48%,-900,700,137.5,137.5,57%,16%,,,,,,
,,,20150221,6:30p,California,Stanford,CAL,STAN,61,72,-11,9,0,58%,400,-450,138,138,63%,34%,,,,,,
,,,20150221,6:30p,Stanford,California,STAN,CAL,72,61,11,-9,1,42%,-450,400,138,138,37%,66%,,,,,,
,,,20150221,7:00p,Rice,Florida Atlantic,RICE,FAU,76,69,7,2.5,1,54%,130,-140,122,122,47%,63%,,,,,,
,,,20150221,7:00p,Florida Atlantic,Rice,FAU,RICE,69,76,-7,-2.5,0,46%,-140,130,122,122,53%,37%,,,,,,
,,,20150221,7:00p,Princeton,Harvard,PRIN,HARV,55,63,-8,9,0,46%,400,-450,126.5,126.5,40%,68%,,,,,,
,,,20150221,7:00p,Harvard,Princeton,HARV,PRIN,63,55,8,-9,1,54%,-450,400,126.5,126.5,60%,32%,,,,,,
,,,20150221,7:00p,Pennsylvania,Dartmouth,PENN,DART,62,67,-5,10,0,65%,468,-550,121.5,121.5,58%,69%,,,,,,
,,,20150221,7:00p,Dartmouth,Pennsylvania,DART,PENN,67,62,5,-10,1,35%,-550,468,121.5,121.5,42%,31%,,,,,,
,,,20150221,7:00p,Columbia,Yale,CLMB,YALE,56,50,6,7.5,1,46%,,,124,124,37%,29%,,,,,,
,,,20150221,7:00p,Yale,Columbia,YALE,CLMB,50,56,-6,-7.5,0,54%,,,124,124,63%,71%,,,,,,
,,,20150221,7:00p,Detroit,Youngstown State,DET,YSU,83,70,13,-2,1,50%,-125,115,148.5,148.5,59%,NaN,,,,,,
,,,20150221,7:00p,Youngstown State,Detroit,YSU,DET,70,83,-13,2,0,50%,115,-125,148.5,148.5,41%,25%,,,,,,
,,,20150221,7:00p,Fordham,Davidson,FOR,DAV,57,76,-19,15.5,0,39%,1100,-1700,149,149,27%,15%,,,,,,
,,,20150221,7:00p,Davidson,Fordham,DAV,FOR,76,57,19,-15.5,1,61%,-1700,1100,149,149,73%,85%,,,,,,
,,,20150221,7:30p,Miami (OH),Akron,M-OH,AKR,57,52,5,10.5,1,50%,,,133.5,133.5,39%,37%,,,,,,
,,,20150221,7:30p,Akron,Miami (OH),AKR,M-OH,52,57,-5,-10.5,0,50%,,,133.5,133.5,61%,63%,,,,,,
,,,20150221,7:30p,Tennessee,Ole Miss,TENN,MISS,57,59,-2,8,0,55%,305,-335,134.5,134.5,51%,30%,,,,,,
,,,20150221,7:30p,Ole Miss,Tennessee,MISS,TENN,59,57,2,-8,1,45%,-335,305,134.5,134.5,49%,70%,,,,,,
,,,20150221,7:30p,South Alabama,Georgia Southern,USA,GASO,74,80,-6,10,0,49%,468,-550,133,133,43%,61%,,,,,,
,,,20150221,7:30p,Georgia Southern,South Alabama,GASO,USA,80,74,6,-10,1,51%,-550,468,133,133,57%,39%,,,,,,
,,,20150221,8:00p,Georgia,Alabama,UGA,ALA,66,65,1,3,1,56%,140,-150,122,122,48%,46%,,,,,,
,,,20150221,8:00p,Alabama,Georgia,ALA,UGA,65,66,-1,-3,0,44%,-150,140,122,122,52%,54%,,,,,,
,,,20150221,8:05p,Louisiana-Monroe,Arkansas State,ULM,ARST,68,70,-2,-2,0,58%,-130,120,121.5,121.5,69%,73%,,,,,,
,,,20150221,8:05p,Arkansas State,Louisiana-Monroe,ARST,ULM,70,68,2,2,1,42%,120,-130,121.5,121.5,31%,27%,,,,,,
,,,20150221,8:00p,Loyola (IL),Illinois State,L-IL,ILST,60,67,-7,10,0,55%,465,-545,120,120,56%,60%,,,,,,
,,,20150221,8:00p,Illinois State,Loyola (IL),ILST,L-IL,67,60,7,-10,1,45%,-545,465,120,120,44%,40%,,,,,,
,,,20150221,8:05p,Wright State,Valparaiso,WRST,VALP,48,55,-7,14,0,45%,1025,-1250,126.5,126.5,33%,30%,,,,,,
,,,20150221,8:05p,Valparaiso,Wright State,VALP,WRST,55,48,7,-14,1,55%,-1250,1025,126.5,126.5,67%,70%,,,,,,
,,,20150221,8:00p,DePaul,Georgetown,DEP,GTWN,63,68,-5,14,0,57%,1025,-1250,143.5,143.5,50%,48%,,,,,,
,,,20150221,8:00p,Georgetown,DePaul,GTWN,DEP,68,63,5,-14,1,43%,-1250,1025,143.5,143.5,50%,52%,,,,,,
,,,20150221,8:00p,UC Santa Barbara,Cal State Fullerton,UCSB,CSF,69,54,15,-7.5,1,59%,-320,290,133,133,56%,61%,,,,,,
,,,20150221,8:00p,Cal State Fullerton,UC Santa Barbara,CSF,UCSB,54,69,-15,7.5,0,41%,290,-320,133,133,44%,39%,,,,,,
,,,20150221,8:00p,Eastern Michigan,Northern Illinois,EMU,NIU,73,65,8,2,1,61%,115,-125,128.5,128.5,46%,60%,,,,,,
,,,20150221,8:00p,Northern Illinois,Eastern Michigan,NIU,EMU,65,73,-8,-2,0,39%,-125,115,128.5,128.5,54%,40%,,,,,,
,,,20150221,8:00p,Marshall,UAB,MRSH,UAB,54,72,-18,11,0,45%,500,-600,139.5,139.5,46%,35%,,,,,,
,,,20150221,8:00p,UAB,Marshall,UAB,MRSH,72,54,18,-11,1,55%,-600,500,139.5,139.5,54%,65%,,,,,,
,,,20150221,8:15p,Louisiana-Lafayette,Texas-Arlington,COR,BRWN,81,70,11,1,1,51%,102,-112,131,131,NaN,65%,,,,,,
,,,20150221,8:15p,Texas-Arlington,Louisiana-Lafayette,BRWN,COR,70,81,-11,-1,0,49%,-112,102,131,131,NaN,35%,,,,,,
,,,20150221,9:00p,UTSA,UTEP,UTSA,UTEP,62,69,-7,11,0,36%,540,-660,135,135,44%,36%,,,,,,
,,,20150221,9:00p,UTEP,UTSA,UTEP,UTSA,69,62,7,-11,1,64%,-660,540,135,135,56%,64%,,,,,,
,,,20150221,9:00p,UCLA,Arizona,UCLA,ARIZ,47,57,-10,14,0,52%,1025,-1250,140.5,140.5,47%,46%,,,,,,
,,,20150221,9:00p,Arizona,UCLA,ARIZ,UCLA,57,47,10,-14,1,48%,-1250,1025,140.5,140.5,53%,54%,,,,,,
,,,20150221,9:30p,Cincinnati,Houston,CIN,HOU,63,53,10,-7.5,1,55%,-325,295,119.5,119.5,53%,60%,,,,,,
,,,20150221,9:30p,Houston,Cincinnati,HOU,CIN,53,63,-10,7.5,0,45%,295,-325,119.5,119.5,47%,40%,,,,,,
,,,20150221,10:00p,Cal Poly,UC Riverside,CP,UCRV,44,48,-4,-1,0,52%,-120,110,121.5,121.5,50%,NaN,,,,,,
,,,20150221,10:00p,UC Riverside,Cal Poly,UCRV,CP,48,44,4,1,1,48%,110,-120,121.5,121.5,50%,42%,,,,,,
,,,20150221,10:00p,San Diego State,San Jose State,SDSU,SJSU,74,56,18,-21.5,1,61%,-20000,7500,115,115,56%,73%,,,,,,
,,,20150221,10:00p,San Jose State,San Diego State,SJSU,SDSU,56,74,-18,21.5,0,39%,7500,-20000,115,115,44%,27%,,,,,,
,,,20150221,10:00p,Hawaii,UC Davis,HAW,UCD,67,74,-7,5.5,0,38%,210,-230,144,144,27%,24%,,,,,,
,,,20150221,10:00p,UC Davis,Hawaii,UCD,HAW,74,67,7,-5.5,1,62%,-230,210,144,144,73%,76%,,,,,,
,,,20150221,10:00p,Gonzaga,Saint Mary's,COR,BRWN,70,60,10,1,1,51%,102,-112,131,131,NaN,58%,,,,,,
,,,20150221,10:00p,Saint Mary's,Gonzaga,BRWN,COR,60,70,-10,-1,0,49%,-112,102,131,131,NaN,NaN,,,,,,
,,,20150221,10:00p,Cal State Northridge,UC Irvine,CSN,UCI,58,67,-9,11.5,0,42%,600,-750,132,132,32%,31%,,,,,,
,,,20150221,10:00p,UC Irvine,Cal State Northridge,UCI,CSN,67,58,9,-11.5,1,58%,-750,600,132,132,68%,69%,,,,,,
,,,20150221,10:00p,Portland,Pacific,PORT,PAC,77,79,-2,-4,0,57%,-175,165,132.5,132.5,61%,74%,,,,,,
,,,20150221,10:00p,Pacific,Portland,PAC,PORT,79,77,2,4,1,43%,165,-175,132.5,132.5,39%,26%,,,,,,
,,,20150221,11:00p,Colorado,Oregon State,COLO,ORST,58,72,-14,3,0,40%,135,-145,112,112,29%,25%,,,,,,
,,,20150221,11:00p,Oregon State,Colorado,ORST,COLO,72,58,14,-3,1,60%,-145,135,112,112,71%,75%,,,,,,
,,,20150221,1:00p,Canisius,Quinnipiac,CAN,QUIN,65,63,2,4.5,1,37%,175,-190,124.5,124.5,40%,70%,,,,,,
,,,20150221,1:00p,Quinnipiac,Canisius,QUIN,CAN,63,65,-2,-4.5,0,63%,-190,175,124.5,124.5,60%,30%,,,,,,
,,,20150221,2:00p,Niagara,Rider,NIAG,RID,65,61,4,10,1,47%,,,133,133,41%,46%,,,,,,
,,,20150221,2:00p,Rider,Niagara,RID,NIAG,61,65,-4,-10,0,53%,,,133,133,59%,54%,,,,,,
,,,20150221,2:00p,Austin Peay,Murray State,PEAY,MURR,54,89,-35,16,0,62%,1400,-2500,149.5,149.5,62%,NaN,,,,,,
,,,20150221,2:00p,Murray State,Austin Peay,MURR,PEAY,89,54,35,-16,1,38%,-2500,1400,149.5,149.5,38%,59%,,,,,,
,,,20150221,3:00p,IUPUI,South Dakota,IUPU,SDAK,62,77,-15,6,0,40%,,,130,130,38%,56%,,,,,,
,,,20150221,3:00p,South Dakota,IUPUI,SDAK,IUPU,77,62,15,-6,1,60%,,,130,130,62%,44%,,,,,,
,,,20150221,3:00p,IPFW,North Dakota State,IPFW,NDSU,62,66,-4,5.5,0,54%,210,-230,129,129,35%,47%,,,,,,
,,,20150221,3:00p,North Dakota State,IPFW,NDSU,IPFW,66,62,4,-5.5,1,46%,-230,210,129,129,65%,53%,,,,,,
,,,20150221,4:05p,Eastern Washington,Northern Arizona,EWU,NAU,69,73,-4,1,0,54%,102,-112,144.5,144.5,61%,44%,,,,,,
,,,20150221,4:05p,Northern Arizona,Eastern Washington,NAU,EWU,73,69,4,-1,1,46%,-112,102,144.5,144.5,39%,56%,,,,,,
,,,20150221,4:35p,Idaho State,Montana State,IDST,MTST,53,67,-14,4.5,0,51%,175,-190,134,134,38%,42%,,,,,,
,,,20150221,4:35p,Montana State,Idaho State,MTST,IDST,67,53,14,-4.5,1,49%,-190,175,134,134,62%,58%,,,,,,
,,,20150221,4:30p,Virginia Military,Western Carolina,VMI,WCU,113,111,2,6,1,49%,230,-250,157,157,44%,74%,,,,,,
,,,20150221,4:30p,Western Carolina,Virginia Military,WCU,VMI,111,113,-2,-6,0,51%,-250,230,157,157,56%,26%,,,,,,
,,,20150221,5:30p,Tennessee State,Jacksonville State,TNST,JVST,50,55,-5,7,0,65%,260,-290,122.5,122.5,57%,69%,,,,,,
,,,20150221,5:30p,Jacksonville State,Tennessee State,JVST,TNST,55,50,5,-7,1,35%,-290,260,122.5,122.5,43%,31%,,,,,,
,,,20150221,7:00p,Citadel,Wofford,CIT,WOF,52,78,-26,15.5,0,56%,1225,-1550,121.5,121.5,45%,NaN,,,,,,
,,,20150221,7:00p,Wofford,Citadel,WOF,CIT,78,52,26,-15.5,1,44%,-1550,1225,121.5,121.5,55%,54%,,,,,,
,,,20150221,7:00p,Manhattan,Siena,MAN,SIE,80,74,6,-3,1,55%,-150,140,145.5,145.5,61%,80%,,,,,,
,,,20150221,7:00p,Siena,Manhattan,SIE,MAN,74,80,-6,3,0,45%,140,-150,145.5,145.5,39%,20%,,,,,,
,,,20150221,7:00p,Mercer,Samford,MER,SAM,62,61,1,-4.5,1,67%,,,131,131,64%,73%,,,,,,
,,,20150221,7:00p,Samford,Mercer,SAM,MER,61,62,-1,4.5,0,33%,,,131,131,36%,27%,,,,,,
,,,20150221,8:00p,East Tennessee State,Chattanooga,ETSU,CHAT,59,67,-8,5.5,0,39%,195,-215,143.5,143.5,39%,46%,,,,,,
,,,20150221,8:00p,Chattanooga,East Tennessee State,CHAT,ETSU,67,59,8,-5.5,1,61%,-215,195,143.5,143.5,61%,NaN,,,,,,
