date,time,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
20150327,7:30p,DAL,SAS,76,94,-18,8.5,0,50,360.0,-405.0,205.5,205.5,52,65
20150327,7:30p,SAS,DAL,94,76,18,-8.5,1,50,-405.0,360.0,205.5,205.5,48,35
20150327,8:00p,UTA,DEN,91,107,-16,2.0,0,57,120.0,-130.0,189.0,189.0,59,77
20150327,8:00p,DEN,UTA,107,91,16,-2.0,1,43,-130.0,120.0,189.0,189.0,41,23
20150327,9:00p,POR,PHX,87,81,6,-1.5,1,59,-123.0,103.0,201.5,201.5,64,80
20150327,9:00p,PHX,POR,81,87,-6,1.5,0,41,103.0,-123.0,201.5,201.5,36,20
20150328,6:00p,ATL,CHA,100,115,-15,6.5,0,56,200.0,-240.0,188.0,188.0,69,57
20150328,6:00p,CHA,ATL,115,100,15,-6.5,1,44,-240.0,200.0,188.0,188.0,31,43
20150328,7:00p,NYK,CHI,80,111,-31,17.0,0,49,2600.0,-3700.0,190.0,190.0,58,69
20150328,7:00p,CHI,NYK,111,80,31,-17.0,1,51,-3700.0,2600.0,190.0,190.0,42,31
20150328,7:30p,GSW,MIL,108,95,13,-5.0,1,66,-210.0,175.0,208.0,208.0,82,83
20150328,7:30p,MIL,GSW,95,108,-13,5.0,0,34,175.0,-210.0,208.0,208.0,18,17
20150328,8:00p,OKC,UTA,89,94,-5,-5.5,0,60,-220.0,180.0,199.5,199.5,68,79
20150328,8:00p,UTA,OKC,94,89,5,5.5,1,40,180.0,-220.0,199.5,199.5,32,21
20150328,9:00p,DEN,POR,114,120,-6,9.0,0,45,360.0,-405.0,206.5,206.5,36,31
20150328,9:00p,POR,DEN,120,114,6,-9.0,1,55,-405.0,360.0,206.5,206.5,64,69
20150329,11:30a,HOU,WAS,99,91,8,-2.0,1,61,-135.0,115.0,204.0,204.0,72,71
20150329,11:30a,WAS,HOU,91,99,-8,2.0,0,39,115.0,-135.0,204.0,204.0,28,29
20150329,2:30p,LAL,BKN,99,107,-8,8.0,0,48,315.0,-380.0,198.5,198.5,38,48
20150329,2:30p,BKN,LAL,107,99,8,-8.0,1,52,-380.0,315.0,198.5,198.5,62,52
20150329,3:00p,MIN,NOP,88,110,-22,13.0,0,52,740.0,-1155.0,196.0,196.0,49,64
20150329,3:00p,NOP,MIN,110,88,22,-13.0,1,48,-1155.0,740.0,196.0,196.0,51,36
20150329,3:30p,PHI,CLE,86,87,-1,17.0,0,41,1750.0,-3500.0,200.0,200.0,34,21
20150329,3:30p,CLE,PHI,87,86,1,-17.0,1,59,-3500.0,1750.0,200.0,200.0,66,79
20150329,5:00p,LAC,BOS,119,106,13,-6.0,1,61,-235.0,215.0,207.5,207.5,67,70
20150329,5:00p,BOS,LAC,106,119,-13,6.0,0,39,215.0,-235.0,207.5,207.5,33,30
20150329,5:00p,DET,MIA,102,109,-7,2.5,0,45,120.0,-140.0,193.5,193.5,41,40
20150329,5:00p,MIA,DET,109,102,7,-2.5,1,55,-140.0,120.0,193.5,193.5,59,60
20150329,6:00p,DAL,IND,99,104,-5,2.5,0,57,125.0,-135.0,197.5,197.5,62,60
20150329,6:00p,IND,DAL,104,99,5,-2.5,1,43,-135.0,125.0,197.5,197.5,38,40
20150329,6:00p,MEM,SAS,89,103,-14,8.0,0,49,315.0,-345.0,193.0,193.0,52,74
20150329,6:00p,SAS,MEM,103,89,14,-8.0,1,51,-345.0,315.0,193.0,193.0,48,26
20150329,8:00p,OKC,PHX,109,97,12,2.0,1,50,115.0,-135.0,211.5,211.5,55,41
20150329,8:00p,PHX,OKC,97,109,-12,-2.0,0,50,-135.0,115.0,211.5,211.5,45,59
20150330,6:00p,BOS,CHA,116,104,12,3.0,1,54,135.0,-155.0,195.5,195.5,52,56
20150330,6:00p,CHA,BOS,104,116,-12,-3.0,0,46,-155.0,135.0,195.5,195.5,48,44
20150330,6:00p,LAL,PHI,113,111,2,5.0,1,47,170.0,-200.0,192.0,192.0,50,41
20150330,6:00p,PHI,LAL,111,113,-2,-5.0,0,53,-200.0,170.0,192.0,192.0,50,59
20150330,6:30p,HOU,TOR,96,99,-3,2.0,0,59,110.0,-130.0,209.0,209.0,65,64
20150330,6:30p,TOR,HOU,99,96,3,-2.0,1,41,-130.0,110.0,209.0,209.0,35,36
20150330,6:30p,MIL,ATL,88,101,-13,9.0,0,46,360.0,-450.0,194.5,194.5,42,39
20150330,6:30p,ATL,MIL,101,88,13,-9.0,1,54,-450.0,360.0,194.5,194.5,58,61
20150330,7:00p,UTA,MIN,104,84,20,-8.0,1,53,-310.0,280.0,187.0,187.0,67,83
20150330,7:00p,MIN,UTA,84,104,-20,8.0,0,47,280.0,-310.0,187.0,187.0,33,17
20150330,7:00p,SAC,MEM,83,97,-14,10.5,0,45,470.0,-555.0,199.0,199.0,34,27
20150330,7:00p,MEM,SAC,97,83,14,-10.5,1,55,-555.0,470.0,199.0,199.0,66,73
20150330,9:00p,PHX,POR,86,109,-23,8.5,0,46,340.0,-425.0,199.5,199.5,36,39
20150330,9:00p,POR,PHX,109,86,23,-8.5,1,54,-425.0,340.0,199.5,199.5,64,61
20150331,6:30p,ATL,DET,95,105,-10,-2.0,0,61,-130.0,110.0,199.0,199.0,63,56
20150331,6:30p,DET,ATL,105,95,10,2.0,1,39,110.0,-130.0,199.0,199.0,37,44
20150331,6:30p,IND,BKN,106,111,-5,-1.0,0,52,-112.0,102.0,200.0,200.0,45,43
20150331,6:30p,BKN,IND,111,106,5,1.0,1,48,102.0,-112.0,200.0,200.0,55,57
20150331,7:00p,SAS,MIA,95,81,14,-8.0,1,57,-380.0,315.0,195.0,195.0,68,65
20150331,7:00p,MIA,SAS,81,95,-14,8.0,0,43,315.0,-380.0,195.0,195.0,32,35
20150331,9:30p,GSW,LAC,110,106,4,3.5,1,49,145.0,-155.0,219.0,219.0,53,50
20150331,9:30p,LAC,GSW,106,110,-4,-3.5,0,51,-155.0,145.0,219.0,219.0,47,50
20150401,6:00p,DET,CHA,78,102,-24,5.5,0,53,180.0,-220.0,196.0,196.0,52,63
20150401,6:00p,CHA,DET,102,78,24,-5.5,1,47,-220.0,180.0,196.0,196.0,48,37
20150401,6:00p,PHI,WAS,93,106,-13,10.0,0,53,485.0,-575.0,190.5,190.5,47,47
20150401,6:00p,WAS,PHI,106,93,13,-10.0,1,47,-575.0,485.0,190.5,190.5,53,53
20150401,6:00p,SAS,ORL,103,91,12,-10.0,1,56,-630.0,465.0,198.0,198.0,70,67
20150401,6:00p,ORL,SAS,91,103,-12,10.0,0,44,465.0,-630.0,198.0,198.0,30,33
20150401,6:30p,IND,BOS,87,100,-13,4.0,0,49,160.0,-185.0,200.5,200.5,48,44
20150401,6:30p,BOS,IND,100,87,13,-4.0,1,51,-185.0,160.0,200.5,200.5,52,56
20150401,6:30p,BKN,NYK,100,98,2,-9.5,1,58,-500.0,435.0,195.0,195.0,66,74
20150401,6:30p,NYK,BKN,98,100,-2,9.5,0,42,435.0,-500.0,195.0,195.0,34,26
20150401,7:00p,CHI,MIL,91,95,-4,-5.0,0,60,-215.0,178.0,191.5,191.5,65,65
20150401,7:00p,MIL,CHI,95,91,4,5.0,1,40,178.0,-215.0,191.5,191.5,35,35
20150401,7:00p,TOR,MIN,113,99,14,-10.0,1,60,-600.0,450.0,203.5,203.5,64,74
20150401,7:00p,MIN,TOR,99,113,-14,10.0,0,40,450.0,-600.0,203.5,203.5,36,26
20150401,7:00p,DAL,OKC,135,131,4,3.0,1,44,130.0,-150.0,214.5,214.5,32,45
20150401,7:00p,OKC,DAL,131,135,-4,-3.0,0,56,-150.0,130.0,214.5,214.5,68,55
20150401,7:00p,SAC,HOU,111,115,-4,10.5,0,42,465.0,-630.0,211.5,211.5,31,37
20150401,7:00p,HOU,SAC,115,111,4,-10.5,1,58,-630.0,465.0,211.5,211.5,69,63
20150401,8:00p,DEN,UTA,84,98,-14,5.0,0,40,190.0,-210.0,195.0,195.0,23,25
20150401,8:00p,UTA,DEN,98,84,14,-5.0,1,60,-210.0,190.0,195.0,195.0,77,75
20150401,9:00p,LAC,POR,126,122,4,3.0,1,49,135.0,-155.0,209.5,209.5,44,42
20150401,9:00p,POR,LAC,122,126,-4,-3.0,0,51,-155.0,135.0,209.5,209.5,56,58
20150401,9:30p,NOP,LAL,113,92,21,-9.5,1,54,-500.0,435.0,196.5,196.5,61,70
20150401,9:30p,LAL,NOP,92,113,-21,9.5,0,46,435.0,-500.0,196.5,196.5,39,30
20150402,7:00p,MIA,CLE,88,114,-26,9.5,0,47,480.0,-570.0,196.0,196.0,37,35
20150402,7:00p,CLE,MIA,114,88,26,-9.5,1,53,-570.0,480.0,196.0,196.0,63,65
20150402,7:30p,HOU,DAL,108,101,7,2.5,1,53,125.0,-135.0,210.0,210.0,52,53
20150402,7:30p,DAL,HOU,101,108,-7,-2.5,0,47,-135.0,125.0,210.0,210.0,48,47
20150402,9:30p,PHX,GSW,106,107,-1,12.5,0,41,700.0,-1100.0,209.5,209.5,30,35
20150402,9:30p,GSW,PHX,107,106,1,-12.5,1,59,-1100.0,700.0,209.5,209.5,70,65
20150403,6:00p,NYK,WAS,87,101,-14,14.5,0,43,1200.0,-1500.0,190.0,190.0,43,52
20150403,6:00p,WAS,NYK,101,87,14,-14.5,1,57,-1500.0,1200.0,190.0,190.0,57,48
20150403,6:00p,CHA,IND,74,93,-19,4.5,0,50,175.0,-190.0,193.5,193.5,43,58
20150403,6:00p,IND,CHA,93,74,19,-4.5,1,50,-190.0,175.0,193.5,193.5,57,42
20150403,6:30p,TOR,BKN,109,114,-5,2.0,0,55,110.0,-130.0,206.0,206.0,58,55
20150403,6:30p,BKN,TOR,114,109,5,-2.0,1,45,-130.0,110.0,206.0,206.0,42,45
20150403,6:30p,MIL,BOS,110,101,9,5.0,1,51,180.0,-220.0,194.5,194.5,48,32
20150403,6:30p,BOS,MIL,101,110,-9,-5.0,0,49,-220.0,180.0,194.5,194.5,52,68
20150403,7:00p,OKC,MEM,92,100,-8,5.5,0,47,180.0,-220.0,204.5,204.5,51,51
20150403,7:00p,MEM,OKC,100,92,8,-5.5,1,53,-220.0,180.0,204.5,204.5,49,49
20150403,7:00p,ORL,MIN,97,84,13,-4.5,1,53,-170.0,160.0,205.5,205.5,48,65
20150403,7:00p,MIN,ORL,84,97,-13,4.5,0,47,160.0,-170.0,205.5,205.5,52,35
20150403,7:00p,DET,CHI,82,88,-6,9.5,0,51,420.0,-475.0,196.0,196.0,50,47
20150403,7:00p,CHI,DET,88,82,6,-9.5,1,49,-475.0,420.0,196.0,196.0,50,53
20150403,7:30p,DEN,SAS,93,123,-30,13.0,0,41,1025.0,-1250.0,208.5,208.5,27,30
20150403,7:30p,SAS,DEN,123,93,30,-13.0,1,59,-1250.0,1025.0,208.5,208.5,73,70
20150403,9:00p,NOP,SAC,101,95,6,-6.5,1,54,-260.0,220.0,203.0,203.0,60,69
20150403,9:00p,SAC,NOP,95,101,-6,6.5,0,46,220.0,-260.0,203.0,203.0,40,31
20150403,9:30p,POR,LAL,107,77,30,-10.5,1,57,-635.0,525.0,203.5,203.5,65,72
20150403,9:30p,LAL,POR,77,107,-30,10.5,0,43,525.0,-635.0,203.5,203.5,35,28
20150404,6:00p,PHI,CHA,91,92,-1,6.5,0,48,230.0,-270.0,188.5,188.5,35,25
20150404,6:00p,CHA,PHI,92,91,1,-6.5,1,52,-270.0,230.0,188.5,188.5,65,75
20150404,6:30p,MIA,DET,98,99,-1,-4.5,0,47,-175.0,155.0,189.5,189.5,49,58
20150404,6:30p,DET,MIA,99,98,1,4.5,1,53,155.0,-175.0,189.5,189.5,51,42
20150404,6:30p,BOS,TOR,117,116,1,2.0,1,46,115.0,-135.0,209.0,209.0,34,46
20150404,6:30p,TOR,BOS,116,117,-1,-2.0,0,54,-135.0,115.0,209.0,209.0,66,54
20150404,6:30p,BKN,ATL,99,131,-32,10.5,0,54,445.0,-590.0,206.0,206.0,58,63
20150404,6:30p,ATL,BKN,131,99,32,-10.5,1,46,-590.0,445.0,206.0,206.0,42,37
20150404,7:00p,WAS,MEM,92,83,9,8.0,1,52,310.0,-370.0,187.0,187.0,46,51
20150404,7:00p,MEM,WAS,83,92,-9,-8.0,0,48,-370.0,310.0,187.0,187.0,54,49
20150404,7:30p,ORL,MIL,97,90,7,9.0,1,50,370.0,-415.0,194.0,194.0,46,35
20150404,7:30p,MIL,ORL,90,97,-7,-9.0,0,50,-415.0,370.0,194.0,194.0,54,65
20150404,7:30p,GSW,DAL,123,110,13,-6.5,1,58,-250.0,230.0,215.5,215.5,65,61
20150404,7:30p,DAL,GSW,110,123,-13,6.5,0,42,230.0,-250.0,215.5,215.5,35,39
20150404,8:00p,LAC,DEN,107,92,15,-11.0,1,61,-670.0,548.0,215.5,215.5,75,82
20150404,8:00p,DEN,LAC,92,107,-15,11.0,0,39,548.0,-670.0,215.5,215.5,25,18
20150404,9:00p,UTA,PHX,85,87,-2,1.5,0,49,103.0,-123.0,188.0,188.0,41,37
20150404,9:00p,PHX,UTA,87,85,2,-1.5,1,51,-123.0,103.0,188.0,188.0,59,63
20150404,9:00p,NOP,POR,90,99,-9,5.0,0,44,170.0,-200.0,192.5,192.5,37,52
20150404,9:00p,POR,NOP,99,90,9,-5.0,1,56,-200.0,170.0,192.5,192.5,63,48
20150405,12:00p,HOU,OKC,115,112,3,1.0,1,59,-105.0,-105.0,219.0,219.0,66,70
20150405,12:00p,OKC,HOU,112,115,-3,-1.0,0,41,-105.0,-105.0,219.0,219.0,34,30
20150405,2:30p,CHI,CLE,94,99,-5,8.0,0,46,340.0,-380.0,194.5,194.5,37,40
20150405,2:30p,CLE,CHI,99,94,5,-8.0,1,54,-380.0,340.0,194.5,194.5,63,60
20150405,5:00p,MIA,IND,89,112,-23,6.5,0,47,245.0,-265.0,191.5,191.5,41,37
20150405,5:00p,IND,MIA,112,89,23,-6.5,1,53,-265.0,245.0,191.5,191.5,59,63
20150405,6:00p,GSW,SAS,92,107,-15,4.5,0,54,175.0,-190.0,211.0,211.0,62,62
20150405,6:00p,SAS,GSW,107,92,15,-4.5,1,46,-190.0,175.0,211.0,211.0,38,38
20150405,6:30p,PHI,NYK,91,101,-10,0.0,0,61,-105.0,-105.0,187.0,187.0,66,70
20150405,6:30p,NYK,PHI,101,91,10,0.0,1,39,-105.0,-105.0,187.0,187.0,34,30
20150405,8:00p,UTA,SAC,101,95,6,1.0,1,52,100.0,-120.0,190.0,190.0,50,35
20150405,8:00p,SAC,UTA,95,101,-6,-1.0,0,48,-120.0,100.0,190.0,190.0,50,65
20150405,8:30p,LAC,LAL,106,78,28,-14.0,1,64,-1400.0,1100.0,210.0,210.0,81,79
20150405,8:30p,LAL,LAC,78,106,-28,14.0,0,36,1100.0,-1400.0,210.0,210.0,19,21
20150406,6:00p,POR,BKN,96,106,-10,6.0,0,57,215.0,-255.0,204.0,204.0,67,52
20150406,6:00p,BKN,POR,106,96,10,-6.0,1,43,-255.0,215.0,204.0,204.0,33,48
20150407,6:30p,CHA,MIA,100,105,-5,6.5,0,45,230.0,-250.0,190.5,190.5,41,49
20150407,6:30p,MIA,CHA,105,100,5,-6.5,1,55,-250.0,230.0,190.5,190.5,59,51
20150407,6:30p,PHX,ATL,69,96,-27,7.0,0,47,265.0,-295.0,200.0,200.0,41,66
20150407,6:30p,ATL,PHX,96,69,27,-7.0,1,53,-295.0,265.0,200.0,200.0,59,34
20150407,7:00p,SAS,OKC,113,88,25,-6.0,1,55,-245.0,205.0,215.0,215.0,57,51
20150407,7:00p,OKC,SAS,88,113,-25,6.0,0,45,205.0,-245.0,215.0,215.0,43,49
20150407,7:00p,GSW,NOP,100,103,-3,-4.5,0,58,-190.0,175.0,206.5,206.5,73,69
20150407,7:00p,NOP,GSW,103,100,3,4.5,1,42,175.0,-190.0,206.5,206.5,27,31
20150407,9:00p,MIN,SAC,111,116,-5,8.5,0,55,378.0,-425.0,213.5,213.5,55,32
20150407,9:00p,SAC,MIN,116,111,5,-8.5,1,45,-425.0,378.0,213.5,213.5,45,68
20150407,9:30p,LAL,LAC,100,105,-5,17.0,0,44,2500.0,-5000.0,207.0,207.0,43,40
20150407,9:30p,LAC,LAL,105,100,5,-17.0,1,56,-5000.0,2500.0,207.0,207.0,57,60
20150408,6:00p,WAS,PHI,119,90,29,-5.0,1,58,-225.0,185.0,186.5,186.5,77,81
20150408,6:00p,PHI,WAS,90,119,-29,5.0,0,42,185.0,-225.0,186.5,186.5,23,19
20150408,6:00p,CHI,ORL,103,105,-2,-7.5,0,53,-345.0,285.0,190.5,190.5,66,73
20150408,6:00p,ORL,CHI,105,103,2,7.5,1,47,285.0,-345.0,190.5,190.5,35,27
20150408,6:00p,TOR,CHA,92,74,18,-3.5,1,56,-155.0,135.0,199.0,199.0,64,71
20150408,6:00p,CHA,TOR,74,92,-18,3.5,0,44,135.0,-155.0,199.0,199.0,36,29
20150408,6:30p,IND,NYK,102,86,16,-11.0,1,62,-800.0,550.0,191.0,191.0,68,63
20150408,6:30p,NYK,IND,86,102,-16,11.0,0,38,550.0,-800.0,191.0,191.0,32,37
20150408,6:30p,ATL,BKN,114,111,3,4.5,1,47,160.0,-185.0,204.5,204.5,54,41
20150408,6:30p,BKN,ATL,111,114,-3,-4.5,0,53,-185.0,160.0,204.5,204.5,46,59
20150408,6:00p,BOS,DET,113,103,10,-2.0,1,57,-125.0,115.0,203.0,203.0,64,67
20150408,6:00p,DET,BOS,103,113,-10,2.0,0,43,115.0,-125.0,203.0,203.0,36,33
20150408,7:00p,CLE,MIL,104,99,5,-6.5,1,61,-265.0,225.0,198.5,198.5,72,67
20150408,7:00p,MIL,CLE,99,104,-5,6.5,0,39,225.0,-265.0,198.5,198.5,28,33
20150408,7:00p,NOP,MEM,74,110,-36,5.0,0,51,175.0,-210.0,184.0,184.0,44,40
20150408,7:00p,MEM,NOP,110,74,36,-5.0,1,49,-210.0,175.0,184.0,184.0,56,60
20150408,7:30p,HOU,SAS,98,110,-12,6.5,0,49,230.0,-270.0,204.5,204.5,48,47
20150408,7:30p,SAS,HOU,110,98,12,-6.5,1,51,-270.0,230.0,204.5,204.5,52,53
20150408,8:00p,SAC,UTA,91,103,-12,12.0,0,50,670.0,-855.0,190.0,190.0,48,61
20150408,8:00p,UTA,SAC,103,91,12,-12.0,1,50,-855.0,670.0,190.0,190.0,52,39
20150408,8:00p,LAL,DEN,101,119,-18,9.5,0,52,435.0,-500.0,205.0,205.0,53,58
20150408,8:00p,DEN,LAL,119,101,18,-9.5,1,48,-500.0,435.0,205.0,205.0,47,42
20150408,8:30p,PHX,DAL,104,107,-3,8.5,0,48,335.0,-420.0,205.5,205.5,35,26
20150408,8:30p,DAL,PHX,107,104,3,-8.5,1,52,-420.0,335.0,205.5,205.5,65,74
20150408,9:00p,MIN,POR,91,116,-25,16.0,0,51,2500.0,-3500.0,207.0,207.0,60,71
20150408,9:00p,POR,MIN,116,91,25,-16.0,1,49,-3500.0,2500.0,207.0,207.0,40,29
20150409,7:00p,CHI,MIA,89,78,11,2.0,1,58,110.0,-130.0,192.5,192.5,69,62
20150409,7:00p,MIA,CHI,78,89,-11,-2.0,0,42,-130.0,110.0,192.5,192.5,31,38
20150409,9:30p,POR,GSW,105,116,-11,10.5,0,52,465.0,-630.0,211.0,211.0,44,54
20150409,9:30p,GSW,POR,116,105,11,-10.5,1,48,-630.0,465.0,211.0,211.0,56,46
20150410,6:00p,TOR,ORL,101,99,2,-5.0,1,61,-220.0,180.0,202.5,202.5,70,72
20150410,6:00p,ORL,TOR,99,101,-2,5.0,0,39,180.0,-220.0,202.5,202.5,30,28
20150410,6:30p,IND,DET,107,103,4,-5.5,1,61,-220.0,180.0,192.5,192.5,71,76
20150410,6:30p,DET,IND,103,107,-4,5.5,0,39,180.0,-220.0,192.5,192.5,29,24
20150410,6:30p,MIL,NYK,99,91,8,-11.0,1,63,-750.0,525.0,189.0,189.0,75,86
20150410,6:30p,NYK,MIL,91,99,-8,11.0,0,37,525.0,-750.0,189.0,189.0,25,14
20150410,6:30p,CHA,ATL,80,104,-24,10.0,0,37,440.0,-580.0,191.5,191.5,27,14
20150410,6:30p,ATL,CHA,104,80,24,-10.0,1,63,-580.0,440.0,191.5,191.5,73,86
20150410,6:30p,BOS,CLE,99,90,9,6.0,1,44,215.0,-235.0,208.5,208.5,37,44
20150410,6:30p,CLE,BOS,90,99,-9,-6.0,0,56,-235.0,215.0,208.5,208.5,63,56
20150410,6:30p,WAS,BKN,80,117,-37,5.0,0,47,185.0,-200.0,198.0,198.0,41,22
20150410,6:30p,BKN,WAS,117,80,37,-5.0,1,53,-200.0,185.0,198.0,198.0,59,78
20150410,7:00p,PHX,NOP,75,90,-15,9.0,0,48,360.0,-450.0,195.5,195.5,41,71
20150410,7:00p,NOP,PHX,90,75,15,-9.0,1,52,-450.0,360.0,195.5,195.5,59,29
20150410,7:00p,SAC,OKC,103,116,-13,13.5,0,46,1000.0,-1200.0,218.0,218.0,43,51
20150410,7:00p,OKC,SAC,116,103,13,-13.5,1,54,-1200.0,1000.0,218.0,218.0,57,49
20150410,7:00p,SAS,HOU,104,103,1,-3.5,1,54,-165.0,145.0,203.5,203.5,56,51
20150410,7:00p,HOU,SAS,103,104,-1,3.5,0,46,145.0,-165.0,203.5,203.5,44,49
20150410,8:00p,DAL,DEN,144,143,1,1.5,1,56,107.0,-117.0,212.0,212.0,70,75
20150410,8:00p,DEN,DAL,143,144,-1,-1.5,0,44,-117.0,107.0,212.0,212.0,30,25
20150410,8:00p,MEM,UTA,89,88,1,-2.5,1,62,-145.0,135.0,175.5,175.5,74,80
20150410,8:00p,UTA,MEM,88,89,-1,2.5,0,38,135.0,-145.0,175.5,175.5,26,20
20150410,9:30p,MIN,LAL,98,106,-8,5.0,0,49,185.0,-200.0,202.0,202.0,54,46
20150410,9:30p,LAL,MIN,106,98,8,-5.0,1,51,-200.0,185.0,202.0,202.0,46,54
20150411,6:00p,NYK,ORL,80,79,1,11.0,1,42,570.0,-705.0,196.5,196.5,35,34
20150411,6:00p,ORL,NYK,79,80,-1,-11.0,0,58,-705.0,570.0,196.5,196.5,65,66
20150411,6:30p,TOR,MIA,107,104,3,3.5,1,48,145.0,-155.0,198.5,198.5,55,44
20150411,6:30p,MIA,TOR,104,107,-3,-3.5,0,52,-155.0,145.0,198.5,198.5,45,56
20150411,7:00p,PHI,CHI,107,114,-7,15.5,0,48,1700.0,-2250.0,195.0,195.0,42,39
20150411,7:00p,CHI,PHI,114,107,7,-15.5,1,52,-2250.0,1700.0,195.0,195.0,58,61
20150411,9:00p,MEM,LAC,86,94,-8,9.5,0,52,435.0,-500.0,196.5,196.5,57,71
20150411,9:00p,LAC,MEM,94,86,8,-9.5,1,48,-500.0,435.0,196.5,196.5,43,29
20150411,9:00p,UTA,POR,111,105,6,10.0,1,50,450.0,-525.0,183.5,183.5,38,44
20150411,9:00p,POR,UTA,105,111,-6,-10.0,0,50,-525.0,450.0,183.5,183.5,62,56
20150411,9:30p,MIN,GSW,101,110,-9,20.0,0,55,3000.0,-7000.0,214.5,214.5,62,57
20150411,9:30p,GSW,MIN,110,101,9,-20.0,1,45,-7000.0,3000.0,214.5,214.5,38,43
20150412,2:00p,BKN,MIL,73,96,-23,1.0,0,52,103.0,-113.0,202.5,202.5,54,66
20150412,2:00p,MIL,BKN,96,73,23,-1.0,1,48,-113.0,103.0,202.5,202.5,46,34
20150412,2:00p,CLE,BOS,78,117,-39,10.5,0,52,480.0,-570.0,197.5,197.5,53,61
20150412,2:00p,BOS,CLE,117,78,39,-10.5,1,48,-570.0,480.0,197.5,197.5,47,39
20150412,2:30p,CHA,DET,77,116,-39,8.0,0,49,300.0,-360.0,193.0,193.0,48,40
20150412,2:30p,DET,CHA,116,77,39,-8.0,1,51,-360.0,300.0,193.0,193.0,52,60
20150412,4:00p,SAC,DEN,111,122,-11,8.5,0,52,355.0,-400.0,218.0,218.0,47,27
20150412,4:00p,DEN,SAC,122,111,11,-8.5,1,48,-400.0,355.0,218.0,218.0,53,73
20150412,5:00p,ATL,WAS,99,108,-9,9.0,0,50,380.0,-430.0,194.0,194.0,49,35
20150412,5:00p,WAS,ATL,108,99,9,-9.0,1,50,-430.0,380.0,194.0,194.0,51,65
20150412,5:00p,OKC,IND,104,116,-12,2.5,0,51,125.0,-145.0,210.5,210.5,54,43
20150412,5:00p,IND,OKC,116,104,12,-2.5,1,49,-145.0,125.0,210.5,210.5,46,57
20150412,6:00p,NOP,HOU,114,121,-7,5.0,0,45,185.0,-200.0,198.5,198.5,35,29
20150412,6:00p,HOU,NOP,121,114,7,-5.0,1,55,-200.0,185.0,198.5,198.5,65,71
20150412,6:00p,PHX,SAS,91,107,-16,17.0,0,52,2400.0,-3300.0,199.5,199.5,51,46
20150412,6:00p,SAS,PHX,107,91,16,-17.0,1,48,-3300.0,2400.0,199.5,199.5,49,54
20150412,8:30p,DAL,LAL,120,106,14,-6.0,1,57,-240.0,200.0,203.0,203.0,81,70
20150412,8:30p,LAL,DAL,106,120,-14,6.0,0,43,200.0,-240.0,203.0,203.0,19,30
20150413,6:00p,HOU,CHA,100,90,10,-12.0,1,62,-775.0,618.0,201.0,201.0,72,72
20150413,6:00p,CHA,HOU,90,100,-10,12.0,0,38,618.0,-775.0,201.0,201.0,28,28
20150413,6:00p,MIL,PHI,107,97,10,-3.5,1,61,-165.0,145.0,196.0,196.0,77,90
20150413,6:00p,PHI,MIL,97,107,-10,3.5,0,39,145.0,-165.0,196.0,196.0,23,10
20150413,6:00p,DET,CLE,97,109,-12,8.0,0,42,320.0,-355.0,205.0,205.0,36,21
20150413,6:00p,CLE,DET,109,97,12,-8.0,1,58,-355.0,320.0,205.0,205.0,64,79
20150413,6:30p,NYK,ATL,112,108,4,14.5,1,39,1375.0,-1775.0,195.5,195.5,34,35
20150413,6:30p,ATL,NYK,108,112,-4,-14.5,0,61,-1775.0,1375.0,195.5,195.5,66,65
20150413,6:30p,ORL,MIA,93,100,-7,6.0,0,52,205.0,-245.0,198.0,198.0,50,52
20150413,6:30p,MIA,ORL,100,93,7,-6.0,1,48,-245.0,205.0,198.0,198.0,50,48
20150413,6:30p,CHI,BKN,113,86,27,-2.0,1,55,-130.0,110.0,199.0,199.0,62,67
20150413,6:30p,BKN,CHI,86,113,-27,2.0,0,45,110.0,-130.0,199.0,199.0,38,33
20150413,7:00p,NOP,MIN,100,88,12,-14.5,1,62,-1500.0,1000.0,198.5,198.5,62,66
20150413,7:00p,MIN,NOP,88,100,-12,14.5,0,38,1000.0,-1500.0,198.5,198.5,38,34
20150413,7:00p,POR,OKC,90,101,-11,8.0,0,52,305.0,-365.0,217.0,217.0,45,27
20150413,7:00p,OKC,POR,101,90,11,-8.0,1,48,-365.0,305.0,217.0,217.0,55,73
20150413,8:00p,DAL,UTA,92,109,-17,6.0,0,50,220.0,-260.0,187.0,187.0,52,39
20150413,8:00p,UTA,DAL,109,92,17,-6.0,1,50,-260.0,220.0,187.0,187.0,48,61
20150413,9:00p,LAL,SAC,92,102,-10,3.5,0,44,145.0,-165.0,208.0,208.0,35,52
20150413,9:00p,SAC,LAL,102,92,10,-3.5,1,56,-165.0,145.0,208.0,208.0,65,48
20150413,9:30p,MEM,GSW,107,111,-4,8.5,0,43,315.0,-380.0,196.5,196.5,41,29
20150413,9:30p,GSW,MEM,111,107,4,-8.5,1,57,-380.0,315.0,196.5,196.5,59,71
20150413,9:30p,DEN,LAC,103,110,-7,18.0,0,50,2500.0,-5000.0,214.5,214.5,59,50
20150413,9:30p,LAC,DEN,110,103,7,-18.0,1,50,-5000.0,2500.0,214.5,214.5,41,50
