Date,Team,Team_SP,Opp,Opp_SP,Bet_Length,Bet_Type,Line_Move_Time,Over_Under,Line,Odds
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:25 PM,,,-146
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:25 PM,,,+132
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:26 PM,,,-147
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:26 PM,,,+133
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:27 PM,,,-146
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:27 PM,,,+132
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:28 PM,,,-147
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:28 PM,,,+133
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:29 PM,,,-146
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:29 PM,,,+132
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:31 PM,,,-147
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:31 PM,,,+133
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:32 PM,,,-146
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:32 PM,,,+132
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:41 PM,,,-148
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:41 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:42 PM,,,-146
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:42 PM,,,+132
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:42 PM,,,-148
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:42 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:51 PM,,,-146
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:51 PM,,,+132
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:51 PM,,,-150
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:51 PM,,,+135
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:52 PM,,,-146
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:52 PM,,,+132
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:52 PM,,,-148
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:52 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:53 PM,,,-150
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:53 PM,,,+135
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:55 PM,,,-148
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:55 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:56 PM,,,-150
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:56 PM,,,+135
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 03:59 PM,,,-148
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 03:59 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:00 PM,,,-150
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:00 PM,,,+135
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:01 PM,,,-149
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:01 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:01 PM,,,-148
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:01 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:02 PM,,,-150
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:02 PM,,,+135
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:04 PM,,,-149
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:04 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:05 PM,,,-150
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:05 PM,,,+135
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:06 PM,,,-149
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:06 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:07 PM,,,-144
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:07 PM,,,+130
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:08 PM,,,-150
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:08 PM,,,+135
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:08 PM,,,-144
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:08 PM,,,+130
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:09 PM,,,-150
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:09 PM,,,+135
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:11 PM,,,-149
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:11 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:11 PM,,,-144
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:11 PM,,,+130
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:12 PM,,,-142
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:12 PM,,,+128
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:13 PM,,,-149
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:13 PM,,,+134
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:14 PM,,,-142
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:14 PM,,,+128
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:19 PM,,,-144
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:19 PM,,,+130
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 04:24 PM,,,-142
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 04:24 PM,,,+128
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,03/31 03:37 PM,over,8,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,03/31 03:37 PM,under,8,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 11:54 AM,over,8,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 11:54 AM,under,8,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 12:00 PM,over,8,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 12:00 PM,under,8,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 12:03 PM,over,8,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 12:03 PM,under,8,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 07:03 PM,over,8,-126
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 07:03 PM,under,8,+104
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 07:06 PM,over,8,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 07:06 PM,under,8,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 07:07 PM,over,8,-126
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 07:07 PM,under,8,+104
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 07:08 PM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 07:08 PM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 07:09 PM,over,8,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 07:09 PM,under,8,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 07:09 PM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 07:09 PM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 07:13 PM,over,8,-126
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 07:13 PM,under,8,+104
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 07:14 PM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 07:14 PM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:22 PM,over,8.5,-105
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:22 PM,under,8.5,-115
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:24 PM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:24 PM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:25 PM,over,8.5,-105
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:25 PM,under,8.5,-115
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:26 PM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:26 PM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:33 PM,over,8.5,-105
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:33 PM,under,8.5,-115
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:34 PM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:34 PM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:34 PM,over,8.5,-105
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:34 PM,under,8.5,-115
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:35 PM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:35 PM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 10:57 AM,over,8,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 10:57 AM,under,8,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 10:58 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 10:58 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 10:59 AM,over,8,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 10:59 AM,under,8,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 10:59 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 10:59 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:01 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:01 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:02 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:02 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:03 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:03 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:04 AM,over,8,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:04 AM,under,8,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:04 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:04 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:05 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:05 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:05 AM,over,8,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:05 AM,under,8,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:06 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:06 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:06 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:06 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:09 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:09 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:11 AM,over,8,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:11 AM,under,8,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:12 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:12 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:33 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:33 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:34 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:34 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:38 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:38 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:39 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:39 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:40 AM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:40 AM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:41 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:41 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:41 AM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:41 AM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:42 AM,over,8,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:42 AM,under,8,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:43 AM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:43 AM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:45 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:45 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:46 AM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:46 AM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:47 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:47 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:48 AM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:48 AM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:50 AM,over,8.5,+100
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:50 AM,under,8.5,-120
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:51 AM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:51 AM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:27 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:27 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:28 PM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:28 PM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:28 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:28 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:29 PM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:29 PM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:30 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:30 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:31 PM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:31 PM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:32 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:32 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:34 PM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:34 PM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:36 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:36 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:38 PM,over,8.5,-110
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:38 PM,under,8.5,-110
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:39 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:39 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:53 PM,over,8.5,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:53 PM,under,8.5,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:56 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:56 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:57 PM,over,8.5,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:57 PM,under,8.5,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:58 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:58 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 01:02 PM,over,8.5,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 01:02 PM,under,8.5,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:57 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:57 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:58 PM,over,8.5,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:58 PM,under,8.5,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:59 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:59 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:59 PM,over,8.5,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:59 PM,under,8.5,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:00 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:00 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:00 PM,over,8.5,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:00 PM,under,8.5,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:02 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:02 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:07 PM,over,8.5,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:07 PM,under,8.5,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:11 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:11 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:12 PM,over,8.5,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:12 PM,under,8.5,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:13 PM,over,8.5,-115
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:13 PM,under,8.5,-105
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:15 PM,over,8.5,-120
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:15 PM,under,8.5,+100
20170402,BetOnline,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:20 PM,over,8.5,-119
20170402,BetOnline,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:20 PM,under,8.5,-101
